year,seriousviolent,injury,treatment,vicservices,locationr
2012,No,Not injured,Not injured,No services recieved,School
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Injured,Not treated,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,Yes,Not injured,Not injured,Services recieved,Friendly location
2012,No,Not injured,Not injured,No services recieved,Home
2012,Yes,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Home
2012,Unknown,Not injured,Not injured,No services recieved,Commercial
2012,Yes,Not injured,Not injured,No services recieved,Commercial
2012,Yes,Not injured,Not injured,No services recieved,Home
2012,Unknown,Not injured,Not injured,No services recieved,Commercial
2012,No,Injured,Not treated,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Other
2012,No,Not injured,Not injured,No services recieved,Other
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Injured,Treated,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Injured,Treated,No services recieved,Home
2012,Yes,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Injured,Not treated,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,School
2012,Yes,Not injured,Not injured,No services recieved,Other
2012,No,Not injured,Not injured,No services recieved,Home
2012,Yes,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,School
2012,No,Not injured,Not injured,No services recieved,Other
2012,Yes,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,School
2012,Yes,Injured,Treated,No services recieved,Commercial
2012,Unknown,Not injured,Not injured,No services recieved,Commercial
2012,Yes,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,Yes,Not injured,Not injured,No services recieved,Commercial
2012,Yes,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,School
2012,Yes,Not injured,Not injured,No services recieved,Home
2012,Yes,Not injured,Not injured,No services recieved,Commercial
2012,Yes,Not injured,Not injured,No services recieved,Friendly location
2012,No,Not injured,Not injured,No services recieved,School
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Home
2012,Yes,Injured,Treated,No services recieved,Commercial
2012,No,Not injured,Not injured,Services recieved,Home
2012,No,Injured,Not treated,No services recieved,Commercial
2012,No,Not injured,Not injured,Services recieved,School
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Injured,Not treated,Services recieved,Friendly location
2012,No,Not injured,Not injured,No services recieved,School
2012,Yes,Injured,Not treated,No services recieved,School
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,School
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Other
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Other
2012,No,Not injured,Not injured,No services recieved,Other
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Home
2012,Yes,Not injured,Not injured,No services recieved,Friendly location
2012,No,Not injured,Not injured,No services recieved,Home
2012,Yes,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Injured,Not treated,No services recieved,Friendly location
2012,No,Not injured,Not injured,No services recieved,Friendly location
2012,No,Not injured,Not injured,No services recieved,Other
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Injured,Treated,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Friendly location
2012,No,Not injured,Not injured,No services recieved,Home
2012,Yes,Not injured,Not injured,No services recieved,Commercial
2012,Yes,Injured,Not treated,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,School
2012,Yes,Injured,Not treated,No services recieved,Home
2012,Yes,Not injured,Not injured,No services recieved,Other
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Injured,Not treated,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Injured,Not treated,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Injured,Not treated,No services recieved,Commercial
2012,No,Injured,Not treated,No services recieved,Friendly location
2012,Unknown,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,Yes,Injured,Treated,No services recieved,Home
2012,No,Injured,Treated,No services recieved,Commercial
2012,Unknown,Not injured,Not injured,,Commercial
2012,No,Not injured,Not injured,No services recieved,Home
2012,Yes,Not injured,Not injured,No services recieved,Other
2012,Yes,Injured,Treated,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Injured,Treated,No services recieved,Home
2012,No,Injured,Treated,No services recieved,Friendly location
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Friendly location
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Injured,Not treated,No services recieved,School
2012,No,Not injured,Not injured,No services recieved,School
2012,No,Not injured,Not injured,No services recieved,School
2012,No,Not injured,Not injured,No services recieved,Home
2012,Yes,Injured,Not treated,No services recieved,Commercial
2012,Yes,Not injured,Not injured,No services recieved,Commercial
2012,Yes,Injured,Treated,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Injured,Not treated,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Injured,Treated,No services recieved,Home
2012,Yes,Injured,Treated,No services recieved,Commercial
2012,Yes,Injured,Treated,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Home
2012,Yes,Injured,Treated,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Friendly location
2012,No,Injured,Not treated,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Injured,Treated,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,School
2012,No,Not injured,Not injured,No services recieved,Other
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,Yes,Not injured,Not injured,No services recieved,Friendly location
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Home
2012,Yes,Not injured,Not injured,No services recieved,Friendly location
2012,Yes,Not injured,Not injured,No services recieved,Friendly location
2012,No,Injured,Treated,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,School
2012,Yes,Not injured,Not injured,No services recieved,Friendly location
2012,Unknown,Not injured,Not injured,No services recieved,Commercial
2012,Yes,Not injured,Not injured,No services recieved,Commercial
2012,Yes,Not injured,Not injured,No services recieved,Friendly location
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,Yes,Not injured,Not injured,No services recieved,School
2012,Yes,Not injured,Not injured,No services recieved,Commercial
2012,Yes,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,Yes,Injured,Not treated,Services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Home
2012,Yes,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,Yes,Injured,Treated,No services recieved,Commercial
2012,Yes,Injured,Treated,No services recieved,Commercial
2012,Yes,Injured,Treated,No services recieved,Other
2012,No,Not injured,Not injured,No services recieved,Other
2012,No,Not injured,Not injured,Services recieved,School
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Home
2012,No,Injured,Not treated,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,Yes,Not injured,Not injured,No services recieved,Home
2012,Yes,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,Services recieved,Commercial
2012,Yes,Injured,Not treated,No services recieved,Commercial
2012,Yes,Not injured,Not injured,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Home
2012,Yes,Injured,Treated,Services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Friendly location
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,Yes,Injured,Not treated,No services recieved,Friendly location
2012,No,Injured,Not treated,No services recieved,Home
2012,No,Not injured,Not injured,No services recieved,Other
2012,No,Not injured,Not injured,No services recieved,Other
2012,No,Not injured,Not injured,No services recieved,Other
2012,No,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,School
2012,No,Not injured,Not injured,Services recieved,Home
2012,Yes,Not injured,Not injured,No services recieved,Home
2012,Yes,Not injured,Not injured,No services recieved,Home
2012,Yes,Not injured,Not injured,No services recieved,Commercial
2012,No,Not injured,Not injured,No services recieved,Commercial
