,year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2
4491,2012,1782.4994,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Never married
4492,2012,1782.4994,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Never married
4493,2012,2916.31067,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
4494,2012,3113.11209,Female,White,Hispanic,Other,15-17,Never married
4495,2012,3113.11209,Female,White,Hispanic,Other,15-17,Never married
4496,2012,4026.75519,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
4497,2012,2766.29659,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
4498,2012,2442.53726,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
4499,2012,3082.28715,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Divorced
4500,2012,3082.28715,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Divorced
4501,2012,3162.2694300000007,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
4502,2012,4783.62351,Female,Black,Non-Hispanic,Non-Hispanic Black,15-17,Never married
4503,2012,4308.50155,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
4504,2012,2231.74804,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
4505,2012,1633.71281,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Never married
4506,2012,1984.57619,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
4507,2012,1595.25659,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Married
4508,2012,3064.78979,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
4509,2012,4636.71579,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
4510,2012,3399.98559,Male,Black,Non-Hispanic,Non-Hispanic Black,35-49,Married
4511,2012,3228.53773,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
4512,2012,3228.53773,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
4513,2012,3045.29106,Male,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
4514,2012,3045.29106,Male,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
4515,2012,3118.76263,Male,Black,Non-Hispanic,Non-Hispanic Black,12-14,Never married
4516,2012,3140.64297,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
4517,2012,1803.09872,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
4518,2012,1803.09872,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
4519,2012,1662.85614,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
4520,2012,3338.15852,Female,Other,Non-Hispanic,Non-Hispanic,18-20,Never married
4521,2012,4645.622829999998,Female,White,Hispanic,Other,15-17,Never married
4522,2012,1659.56171,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Separated
4523,2012,1659.56171,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Separated
4524,2012,2478.56656,Female,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
4525,2012,2632.28108,Male,Black,Non-Hispanic,Non-Hispanic Black,21-24,Never married
4526,2012,2800.5523,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
4527,2012,2385.6828,Male,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
4528,2012,3654.65771,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
4529,2012,3082.04048,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
4530,2012,1894.38688,Male,White,Hispanic,Other,12-14,Never married
4531,2012,1606.80684,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
4532,2012,1862.65262,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Married
4533,2012,3163.14134,Male,Other,Non-Hispanic,Non-Hispanic,50-64,Widowed
4534,2012,2782.30378,Male,Black,Non-Hispanic,Non-Hispanic Black,65+,Divorced
4535,2012,2457.32634,Male,Black,Non-Hispanic,Non-Hispanic Black,25-34,Married
4536,2012,30614.2122,Female,White,Hispanic,Other,50-64,Married
4537,2012,3821.25373,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Separated
4538,2012,3381.07542,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
4539,2012,3560.23528,Male,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
4540,2012,3288.73779,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
4541,2012,3048.81547,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
4542,2012,3048.81547,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
4543,2012,3346.16073,Male,White,Hispanic,Other,25-34,Never married
4544,2012,1570.3812,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
4545,2012,3260.04139,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Separated
4546,2012,2738.02055,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
4547,2012,3683.42536,Male,Black,Non-Hispanic,Non-Hispanic Black,35-49,Married
4548,2012,2628.55082,Female,Black,Non-Hispanic,Non-Hispanic Black,18-20,Never married
4549,2012,3809.36139,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
4550,2012,3082.41327,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
4551,2012,3007.49814,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
4552,2012,3007.49814,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
4553,2012,3007.49814,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
4554,2012,3007.49814,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
4555,2012,3616.10553,Female,Other,Non-Hispanic,Non-Hispanic,21-24,Never married
4556,2012,1704.63955,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
4557,2012,32082.637,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
4558,2012,2600.1866,Female,White,Hispanic,Other,18-20,Never married
4559,2012,2937.73245,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
4560,2012,2652.2646,Female,White,Hispanic,Other,35-49,Married
4561,2012,2652.2646,Female,White,Hispanic,Other,35-49,Married
4562,2012,26522.646,Female,White,Hispanic,Other,35-49,Married
4563,2012,1618.60211,Male,White,Non-Hispanic,Non-Hispanic White,65+,Married
4564,2012,1786.08092,Male,White,Hispanic,Other,25-34,Married
4565,2012,4567.06556,Male,White,Non-Hispanic,Non-Hispanic White,65+,Separated
4566,2012,3850.55301,Male,White,Hispanic,Other,25-34,Married
4567,2012,5643.86734,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
4568,2012,3128.11049,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Never married
4569,2012,3128.11049,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Never married
4570,2012,3972.29488,Female,Black,Non-Hispanic,Non-Hispanic Black,21-24,Never married
4571,2012,3426.7396200000007,Female,Black,Non-Hispanic,Non-Hispanic Black,21-24,Never married
4572,2012,4018.60353,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
4573,2012,3999.7947,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
4574,2012,4898.35036,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
4575,2012,3035.32731,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
4576,2012,2422.62447,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Separated
4577,2012,3119.95822,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
4578,2012,2687.81667,Male,White,Hispanic,Other,50-64,Married
4579,2012,2687.81667,Male,White,Hispanic,Other,50-64,Married
4580,2012,2687.81667,Male,White,Hispanic,Other,50-64,Married
4581,2012,3228.96967,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
4582,2012,2890.79041,Female,White,Hispanic,Other,35-49,Separated
4583,2012,17901.77088,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
4584,2012,3466.32444,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
4585,2012,2068.28282,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
4586,2012,2833.7329600000007,Female,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
4587,2012,2833.7329600000007,Female,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
4588,2012,17231.7567,Female,White,Hispanic,Other,35-49,Married
4589,2012,1790.99265,Female,White,Hispanic,Other,35-49,Married
4590,2012,2145.03085,Female,White,Hispanic,Other,12-14,Never married
4591,2012,3320.72201,Male,Other,Non-Hispanic,Non-Hispanic,35-49,Married
4592,2012,2566.88559,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
4593,2012,1898.89104,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
4594,2012,2402.98312,Female,White,Non-Hispanic,Non-Hispanic White,65+,Widowed
4595,2012,3097.14192,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
4596,2012,3097.14192,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
4597,2012,3562.5333200000005,Male,Black,Non-Hispanic,Non-Hispanic Black,25-34,Married
4598,2012,3541.81464,Female,Black,Non-Hispanic,Non-Hispanic Black,12-14,Never married
4599,2012,2127.43896,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
4600,2012,3725.6337,Male,Black,Non-Hispanic,Non-Hispanic Black,50-64,Never married
4601,2012,2852.3460800000007,Female,White,Non-Hispanic,Non-Hispanic White,65+,Widowed
4602,2012,1824.64233,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Separated
4603,2012,2345.90285,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
4604,2012,2956.22399,Male,Black,Non-Hispanic,Non-Hispanic Black,35-49,Separated
4605,2012,3296.90147,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
4606,2012,2943.9470300000007,Male,White,Hispanic,Other,15-17,Never married
4607,2012,3335.6864100000007,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
4608,2012,3226.73646,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
4609,2012,2997.81147,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
4610,2012,2840.52606,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Separated
4611,2012,2840.52606,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Separated
4612,2012,3515.8158200000007,Male,White,Hispanic,Other,25-34,Never married
4613,2012,2177.71117,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
4614,2012,2177.71117,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
4615,2012,2177.71117,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
4616,2012,2177.71117,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
4617,2012,2177.71117,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
4618,2012,2297.26404,Female,Black,Non-Hispanic,Non-Hispanic Black,12-14,Never married
4619,2012,2537.22653,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Separated
4620,2012,2753.21267,Male,Black,Non-Hispanic,Non-Hispanic Black,25-34,Married
4621,2012,2874.5114,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
4622,2012,2567.67725,Female,White,Non-Hispanic,Non-Hispanic White,65+,Married
4623,2012,4037.2127,Male,White,Hispanic,Other,12-14,Never married
4624,2012,2822.44554,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
4625,2012,5797.68988,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
4626,2012,5797.68988,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
4627,2012,3023.6498,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
4628,2012,4556.754529999998,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Married
4629,2012,3504.53101,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Married
4630,2012,3504.53101,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Married
4631,2012,50291.3003,Male,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
4632,2012,2988.47284,Female,White,Hispanic,Other,65+,Married
4633,2012,3210.672,Female,White,Hispanic,Other,21-24,Married
4634,2012,3273.90995,Female,Black,Hispanic,Other,25-34,Never married
4635,2012,3081.84891,Female,White,Hispanic,Other,35-49,Married
4636,2012,3174.62136,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
4637,2012,1985.23596,Male,White,Hispanic,Other,25-34,Never married
4638,2012,3256.15882,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Divorced
4639,2012,3256.15882,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Divorced
4640,2012,3256.15882,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Divorced
4641,2012,3256.15882,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Divorced
4642,2012,1750.82722,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
4643,2012,2094.37847,Male,White,Hispanic,Other,35-49,Married
4644,2012,3482.6980200000007,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
4645,2012,3260.42714,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
4646,2012,2008.09264,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Married
4647,2012,2964.54994,Female,White,Non-Hispanic,Non-Hispanic White,65+,Divorced
4648,2012,2964.54994,Female,White,Non-Hispanic,Non-Hispanic White,65+,Divorced
4649,2012,3135.35316,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
4650,2012,1498.00512,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
4651,2012,2546.90019,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
4652,2012,2109.89793,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
4653,2012,1913.3901,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
4654,2012,4460.12592,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Married
4655,2012,1557.45052,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Widowed
4656,2012,2757.86294,Male,Other,Hispanic,Other,25-34,Never married
4657,2012,2830.27968,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Married
4658,2012,3450.63109,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Separated
4659,2012,2232.9087600000007,Male,White,Hispanic,Other,25-34,Married
4660,2012,3706.78423,Female,White,Hispanic,Other,21-24,Never married
4661,2012,1944.55072,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
4662,2012,1944.55072,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
4663,2012,1592.53065,Female,White,Hispanic,Other,50-64,Married
4664,2012,1921.4787,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
4665,2012,5465.01513,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
4666,2012,3328.00112,Female,Other,Hispanic,Other,35-49,Divorced
4667,2012,3716.67595,Male,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
4668,2012,5986.68478,Male,Black,Non-Hispanic,Non-Hispanic Black,12-14,Never married
4669,2012,3349.12831,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
4670,2012,4827.3670200000015,Male,White,Hispanic,Other,21-24,Never married
4671,2012,3918.97347,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
4672,2012,3918.97347,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
4673,2012,3918.97347,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
4674,2012,31707.2124,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
4675,2012,4890.65107,Male,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
4676,2012,43470.7651,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
4677,2012,3026.02991,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
4678,2012,4493.0938700000015,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
4679,2012,4493.0938700000015,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
4680,2012,4493.0938700000015,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
4681,2012,2467.65117,Female,Other,Non-Hispanic,Non-Hispanic,50-64,Married
4682,2012,4047.5567200000014,Male,White,Hispanic,Other,18-20,Never married
4683,2012,3879.95962,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
4684,2012,5980.19773,Male,Black,Non-Hispanic,Non-Hispanic Black,21-24,Never married
4685,2012,3727.78007,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
4686,2012,3553.55796,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Widowed
4687,2012,3553.55796,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Widowed
4688,2012,2788.8597600000007,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
4689,2012,2558.68564,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
4690,2012,3248.82599,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Separated
4691,2012,3538.92748,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Divorced
4692,2012,3538.92748,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Divorced
4693,2012,3538.92748,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Divorced
4694,2012,3538.92748,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Divorced
4695,2012,2725.07562,Female,Other,Non-Hispanic,Non-Hispanic,50-64,Married
4696,2012,5107.6285,Female,Other,Non-Hispanic,Non-Hispanic,18-20,Never married
4697,2012,2876.18743,Female,Other,Non-Hispanic,Non-Hispanic,35-49,Married
4698,2012,3073.45289,Male,White,Hispanic,Other,35-49,Married
4699,2012,4349.10203,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
4700,2012,3127.00756,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
4701,2012,1841.03782,Male,Other,Non-Hispanic,Non-Hispanic,50-64,Divorced
4702,2012,4697.4752899999985,Male,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
4703,2012,4697.4752899999985,Male,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
4704,2012,4351.0623700000015,Male,Black,Non-Hispanic,Non-Hispanic Black,50-64,Divorced
4705,2012,3320.76036,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
4706,2012,3030.40145,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
4707,2012,2386.42982,Male,White,Hispanic,Other,25-34,Never married
4708,2012,2605.6568,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
4709,2012,2605.6568,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
4710,2012,2605.6568,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
4711,2012,2605.6568,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
4712,2012,1486.58672,Male,White,Non-Hispanic,Non-Hispanic White,65+,Divorced
4713,2012,1604.79467,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
4714,2012,3410.77268,Female,White,Hispanic,Other,25-34,Divorced
4715,2012,2943.86461,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
4716,2012,1950.59395,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
4717,2012,1950.59395,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
4718,2012,7229.26153,Male,Black,Non-Hispanic,Non-Hispanic Black,18-20,Never married
4719,2012,3417.92814,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
4720,2012,3417.92814,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
4721,2012,2552.7729,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
4722,2012,3137.9872,Male,Black,Non-Hispanic,Non-Hispanic Black,15-17,Never married
4723,2012,21495.98521,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
4724,2012,3986.6773,Male,White,Hispanic,Other,25-34,Never married
4725,2012,1976.94119,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
4726,2012,2887.12254,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
4727,2012,2957.92596,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
4728,2012,1540.39425,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
4729,2012,5371.03114,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
